publication_number,country_code,filing_date,grant_date,assignee_name,cpc_codes,title_tr,forward_citations,total_citations_count
TR-2021018339-A2,TR,20211123,0,SEYHMUS ERCAN,,Ozan plazma ci̇hazi,,0
TR-2021018259-A2,TR,20211123,0,BURSA ULUDAG UENIVERSITESI,,Probi̇yoti̇k bakteri̇-i̇ğde unu mi̇krokapsülü ve üreti̇m yöntemi̇,,0
TR-2021018299-A1,TR,20211123,0,OTOKAR OTOMOTIV VE SAVUNMA SANAYI ANONIM SIRKETI,,Yol i̇şaretleme si̇stemleri̇ni̇n soğuk ortamlarda çaliştirilmasi,,0
TR-2021018277-A2,TR,20211123,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r kampanya oluşturma ve öneri̇ si̇stemi̇,,0
TR-2021018286-U5,TR,20211123,0,AYDIN TICARET BORSASI BILIM VE SANAT MERKEZI MUEDUERLUEGUE; Ceren Aydin; ELIF AYDIN,,Çorapli sicak su torbasi,,0
TR-2021018319-U4,TR,20211123,0,COLAKOGLU MUEHENDISLIK MAKINA SANAYI VE TICARET LTD SIRKETI,,Teker ki̇li̇tleme si̇stemi̇,,0
TR-2021018252-A1,TR,20211123,0,SERTECH DAYANIKLI TUEKETIM MALLARI SANAYI VE TICARET ANONIM SIRKETI,,Bir Soğutucu,,0
TR-2021018303-A2,TR,20211123,0,ULUDAG ICECEK TUERK ANONIM SIRKETI,,"Aronya, vitamin ve zengin mineralli su içeren fonksiyonel içecek",,0
TR-2021018311-A2,TR,20211123,0,MERCEDES BENZ TUERK AS,,Akü taşiyici,,0
TR-2021018336-U5,TR,20211123,0,NEZIHE DERYA BALTALI BILIM VE SANAT MERKEZI; BILGE YILDIRIMOGLU; LUETFI OEZDEMIR,,Otomati̇k açilan engelli̇ rampasi,,0
TR-2021018242-A2,TR,20211123,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r kisa mesaj gönderi̇ci̇si̇ doğrulama si̇stemi̇,,0
TR-2021018307-A2,TR,20211123,0,ALPPLAS ENDUESTRIYELYATIRIMLAR A S,,Elektroni̇k komponent bacak kesme aparati,,0
TR-2021018338-U5,TR,20211123,0,SALIHLI BILIM VE SANAT MERKEZI MUEDUERLUEGUE; BERRU KARAOGLU; BURAK AYDOGAN; AJDA MUTLU,,Düşmeye karşi korumali bi̇si̇klet selesi̇,,0
TR-2021018327-U5,TR,20211123,0,NURETTIN YILDIRAN,,Plasti̇kten mamul tarimsal sulama vanasinda montaj yeni̇li̇ği̇,,0
TR-2021018331-U4,TR,20211123,0,,,Bi̇r açik alan hava kali̇tesi̇ i̇zleme ve uyari si̇stemi̇,,0
TR-2021018313-A2,TR,20211123,0,BMC OTOMOTIV SANAYI VE TICARET ANONIM SIRKETI,,Hareket kabi̇li̇yeti̇ne sahi̇p bi̇r dayama sirtliği,,0
TR-2021018243-A2,TR,20211123,0,ANTI GRAVITY SAGLIK TEKNOLOJILERI VE HIZMETLERI SANAYI VE TICARET LTD SIRKETI,,Bi̇r kalp masaji ci̇hazi,,0
TR-2021018330-A1,TR,20211123,0,TUSAS TUERK HAVACILIK VE UZAY SANAYII ANONIM SIRKETI,F16L23/22; F16L23/0283; B64C13/36; F16L5/08,Bir iletim sistemi.,,0
TR-2021018310-A2,TR,20211123,0,ALPPLAS ENDUESTRIYELYATIRIMLAR A S,,Led bar kirma ve kali̇te kontrol maki̇nesi̇,,0
TR-2021018284-A2,TR,20211123,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Karakter gönderme sayilarinin sinirlandirilmasini sağlayan bi̇r si̇stem,,0
TR-2021018335-U5,TR,20211123,0,RONAIR ARGE TEKNOLOJI UERETIM OTOMOTIV ITHALAT IHRACAT SANAYI VE TICARET ANONIM SIRKETI,,Doğal sikiştirilmiş havaya sahi̇p aerosol şi̇şe,,0
TR-2021018302-U5,TR,20211123,0,TURGUTLU BILIM VE SANAT MERKEZI; LEVENT UZ; ZIHNI EROL; MERT ALIM; MURAT DORUK ADIGUEZEL,,Sicaklik algilayan ütü masasi,,0
TR-2021018254-A2,TR,20211123,0,SAIM ALPER ERDEM,,Tabancalarda sahra söküm metod ve yapilanmasi,,0
TR-2021018328-A2,TR,20211123,0,,H02G7/00; H02G1/02,Bi̇r işikli i̇kaz küresi̇,,0
TR-2021018301-A1,TR,20211123,0,K F C GIDA TEKSTIL SANAYI ITHALAT IHRACAT YATIRIM ANONIM SIRKETI,A23L19/05; A23B2/75; A23B7/157; A23L19/03; A23B7/16; A23L19/05; A23L33/135; A23L33/135,Bi̇r kurutulmuş kayisi üreti̇m yöntemi̇,,0
TR-2021018337-A2,TR,20211123,0,EVRIM SAHIN,,Yeni̇ bi̇r yüzey temi̇zleyi̇ci̇ formülasyonu,,0
TR-2021018323-A2,TR,20211123,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r borç tahsi̇lat si̇stemi̇,,0
TR-2021018333-A2,TR,20211123,0,,F26B25/22; F26B2200/20; F26B3/08; F26B3/347,Akışkan yataklı ve mikrodalgalı yaş çay soldurma sistemi.,,0
TR-2021018244-U5,TR,20211123,0,HOGAN MOBILYA UERETIM SANAYI TICARET LTD SIRKETI,,Miknatisli lego koltuk,,0
TR-2021018280-A2,TR,20211123,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r veri̇ tabani güncelleme si̇stemi̇,,0
TR-2021018240-A2,TR,20211123,0,,A61P9/00,Auranti̇ami̇t asetatin hi̇pertansi̇yon tedavi̇si̇nde kullanimi,,0
TR-2021018300-A2,TR,20211123,0,K F C GIDA TEKSTIL SANAYI ITHALAT IHRACAT YATIRIM ANONIM SIRKETI,A47G2400/105; A47G21/18; A23L19/09; A23L19/07; A23L19/05; A23L19/01; A23L5/43,Bi̇r pi̇pet ve üreti̇mi̇ yöntemi̇,,0
TR-2021018250-U5,TR,20211123,0,MANISA AKHISAR BILIM VE SANAT MERKEZI AKHISAR; CETIN CELIK; BURAK EFE AKBABA; ABDUELKERIM KORKMAZ,,Tekrar doldurulabi̇li̇r maydanozlu organi̇k pi̇l,,0
TR-2021018269-A2,TR,20211123,0,UNIV ISTANBUL MEDIPOL; EFE MUHAMMET,A61K36/185; A61P31/12; A61K31/714; A61K31/4415; A61K31/592; A61K31/375; A61K31/122; A61K31/07; A61K31/202; A23L33/105; A61K36/481; A61K36/282; A61K36/63; A61K36/752; A61K36/71; A61K36/9068; A61K36/8962; A61K36/61; A61K36/54; A61K36/53; A61K36/87; A61K36/185; A61K36/42; A61K36/534,Doğal bi̇tki̇sel uçucu yağlardan oluşan takvi̇ye edi̇ci̇ anadolu şurubu,,0
TR-2021018258-A2,TR,20211123,0,ULTRAPAK MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Çanta üreti̇m maki̇neleri̇ i̇çi̇n çanta konumlama üni̇tesi̇,,0
TR-2021018266-U4,TR,20211123,0,SOMA BILIM VE SANAT MERKEZI MUEDUERLUEGUE; KAYPAK DERYA; TOPRAKLI IDIL,,Çocuğun şurup i̇çmesi̇ni̇ sevi̇mli̇ hale geti̇ren ve kolaylaştiran suluk,,0
TR-2021018340-A2,TR,20211123,0,EMODA YAZILIM VE DANISMANLIK SANAYI TICARET LTD SIRKETI,,Elektrokardi̇yogram (ekg) veri̇leri̇ni̇n di̇ji̇tal ortama aktarilmasi ve kli̇ni̇k karar destek si̇stemi̇,,0
TR-2021018332-U5,TR,20211123,0,SALIHLI BILIM VE SANAT MERKEZI MUEDUERLUEGUE; BURAK AYDOGAN; AJDA MUTLU; BERRU KARAOGLU,,Kapi ki̇li̇t uyari si̇stemi̇,,0
TR-2021018334-U5,TR,20211123,0,HANDCUP TRADE KFT,B65D3/24; B65D3/10,El temizliği için dezenfektan mendil içeren tek kullanımlık gıda saklama kabı.,,0
TR-2021018293-U5,TR,20211123,0,SUETAS SUET UERUENLERI ANONIM SIRKETI,,Teleme parçalama ve transfer aparatına haiz kaşar haşlama sistemi,,0
TR-2021018261-U5,TR,20211123,0,DENIZLI MERKEZEFENDI UELKER YOERUEKOGLU BILIM VE SANAT MERKEZI; FARUK EKEN; EREN ALP ALTUN,,Kahve sicakliğininin düşüşünü haber veren bardak altliği,,0
TR-2021018297-A2,TR,20211123,0,HEMA ENDUESTRI ANONIMSIRKETI,,Deği̇şken deplasmana sahi̇p bi̇r gerotor pompa,,0
TR-2021018241-A2,TR,20211123,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r saha kabi̇ni̇,,0
TR-2021018230-A2,TR,20211122,0,EGE UENIVERSITESI IDARI VE MALI ISLERDAIRE BSK,,Çoklu elektri̇k alan jenaratörü,,0
TR-2021018154-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r yedekleme si̇stemi̇,,0
TR-2021018222-A2,TR,20211122,0,MENDERES TEKSTIL SAN VE TIC A S,D03D13/008; D03D15/217; D03D15/47; D10B2201/02; D03D15/43,Son kullanicidaki̇ atik kumaşlardan flanel kumaş üreti̇m yöntemi̇,,0
TR-2021018182-A1,TR,20211122,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,,Bir destek parçasına sahip bir beyaz eşya.,,0
TR-2021018160-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Tedari̇k zi̇nci̇ri̇ yöneti̇m si̇stemi̇,,0
TR-2021018188-A2,TR,20211122,0,UNIV ISTANBUL MEDIPOL,A61K36/53; A61K31/05; A23L33/105; A61P31/14,"Origanum majorana, origanum minutiflorum, origanum onites ve origanum vulgare bi̇tki̇leri̇ni̇n topraküstü kisimlarindan elde edi̇len uçucu yağlarin ace-2 enzi̇mi̇ i̇nhi̇be edi̇ci̇ etki̇leri̇",,0
TR-2021018175-A2,TR,20211122,0,FERIDE AKIM,,Dokunmatik Sesli Takvim,,0
TR-2021018195-U5,TR,20211122,0,MUSTAFA AKSOY,,Şi̇şebi̇len poli̇üretandan mamul mobi̇lya aksesuarina pvc mebran uygulamasi,,0
TR-2021018156-A2,TR,20211122,0,BMC OTOMOTIV SANAYI VE TICARET ANONIM SIRKETI,,Zirhli araçlara entegre çoklu peri̇skop si̇lecek si̇stemi̇,,0
TR-2021018176-A2,TR,20211122,0,UENVER SOFRAM TUZ MADEN TAAHHUET ISLERI SANAYI VE TICARET LTD SIRKETI,A23L27/40; A23L5/42; C11D3/40; C11D17/06; C11D3/046,Endüstriyel Renkli Tuz ve Üretim Yöntemi,,0
TR-2021018161-U5,TR,20211122,0,HATAY ANTAKYA 23 TEMMUZ MESLEKI VE TEKNIK ANADOLU LISESI,,Çabuk bul,,0
TR-2021018181-A2,TR,20211122,0,SEBAHATTIN KARABULUT,,Kiymasiz lahmacun üreti̇m yöntemi̇,,0
TR-2021018197-A2,TR,20211122,0,TURK TELEKOMUNIKASYON AS,,Bi̇r servi̇s bazli trend taki̇p otomasyon si̇stemi̇,,0
TR-2021018158-A2,TR,20211122,0,BMC OTOMOTIV SANAYI VE TICARET A S,,Zirhli araç kapilarina entegre ayarlanabi̇li̇r kapi ki̇li̇t karşiliği,,0
TR-2021018226-A2,TR,20211122,0,IITECH INVENT INOVASYON VE TEKNOLOJI ANONIM SIRKETI,,Mi̇kser evolator,,0
TR-2021018233-A2,TR,20211122,0,MERCEDES BENZ TUERK AS,,Arka çamurluğa entegre plaka tutucu,,0
TR-2021018168-A2,TR,20211122,0,ISTANBUL AYDIN UENIVERSITESI,,Ağiz i̇çi̇ yaralari i̇yi̇leşti̇rmede etki̇li̇ bi̇r merhem,,0
TR-2021018219-A2,TR,20211122,0,NEZIH BECERIK; GUERCAN KARADEDE,,Bi̇yokütle atiklardan geri̇ dönüşüm si̇stemi̇,,0
TR-2021018204-A2,TR,20211122,0,HUELYA SAYGI,,Aktif Tarım Kükürdü,,0
TR-2021018167-U5,TR,20211122,0,NIKSAN MAKINA SAVUNMA SANAYI VE TICARET LTD SIRKETI,,PCP Havalı Tüfeklerde Çekicin Titreşimini Önleyici Mekanizma,,0
TR-2021018170-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Blokzi̇nci̇r tabanli bi̇r hatirlatma si̇stemi̇,,0
TR-2021018235-A2,TR,20211122,0,OPTIMUM SUEREC TASARIMI VE UYGULAMALARI ANONIM SIRKETI,,"Geri̇dönüşümü yapilacak atiklari ayriştiran, depolayan ve kullanicilarini ödüllendi̇ren atik toplama üni̇tesi̇",,0
TR-2021018184-A2,TR,20211122,0,PANDORA PLASTIK SANAYI VE TICARET ANONIM SIRKETI,,Akişkan ürünler i̇çi̇n sizdirmaz saklama kabi,,0
TR-2021018190-A2,TR,20211122,0,BASKENT UENIVERSITESI,,Bir hasta transfer sedyesi.,,0
TR-2021018191-A1,TR,20211122,0,BMC OTOMOTIV SANAYI VE TICARET ANONIM SIRKETI,,Askeri̇ araçlar i̇çi̇n üni̇versal si̇lah tutucu mekani̇zmasi,,0
TR-2021018201-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r görüşme değerlendi̇rme si̇stemi̇,,0
TR-2021018164-U5,TR,20211122,0,AKYOL MOBILYA ORMAN UERUENLERI SANAYI VE TICARET LTD SIRKETI,,Raf bağlanti mekani̇zmasinda yeni̇li̇k,,0
TR-2021018179-A2,TR,20211122,0,CUKUROVA UENIVERSITESI REKTOERLUEGUE,Y02E60/10; H01M10/0525; H01M50/403; H01M50/414; H01M50/4295; H01M50/489; H01M50/107; H01M50/109,Li̇tyum i̇yon pi̇llerde membran olarak arabi̇nogalaktan bi̇yopoli̇meri̇ni̇n kullanilmasi,,0
TR-2021018238-A2,TR,20211122,0,ABTULLA AKGUEL,,Gida i̇hti̇va eden alanlarda kullanilan nem ve koku tutucu,,0
TR-2021018225-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Kullaniciya özel ön i̇zleme si̇stemi̇,,0
TR-2021018163-A2,TR,20211122,0,ATATUERK UENIVERSITESI REKTOERLUEGUE BILIMSEL ARASTIRMA PROJELERI BAP KOORDINASYON BIRIMI,A61F7/00; A61F2007/0054; A61F2007/0056; A61F2007/0002; A61F2007/0018,İnsan vücudunda ayni anda bölgesel isitma ve soğutma yapabi̇len sicaklik rügülasyon si̇stemi̇,,0
TR-2021018192-A1,TR,20211122,0,UNIV ISTANBUL MEDIPOL,A61K9/4866; A61K9/2054; A61K31/47; A61K31/7068; A61P11/06,Anti̇-vi̇ral etki̇ gösterebi̇lecek yeni̇ i̇laç formülasyonlarinin hazirlanmasi ve covi̇d-19?a karşi etki̇si̇ni̇n araştirilmasi,,0
TR-2021018174-A2,TR,20211122,0,BMC OTOMOTIV SANAYI VE TICARET A S,,Yükseltme platformu si̇stemi̇,,0
TR-2021018210-A2,TR,20211122,0,CANAKKALE ONSEKIZ MART UENIVERSITESI,,Misir i̇çi̇n tozlama aparati ve yöntemi̇,,0
TR-2021018153-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r çağri merkezi̇ yönlendi̇rme si̇stemi̇,,0
TR-2021018186-A2,TR,20211122,0,BMC OTOMOTIV SANAYI VE TICARET A S,,Ağir çarpma kapi sarkma engelleyi̇ci̇ si̇stem,,0
TR-2021018187-A2,TR,20211122,0,AYCA NUR SAHIN DEMIREL,,Lavanta Esansiyel Yağının Elektrolit Olarak Enerji Depolama Sistemlerinde Kullanılması,,0
TR-2021018207-A2,TR,20211122,0,SINOP UENIVERSITESI REKTOERLUEGUE,,Atık yumurta kabuğunun kalsiyum kaynağı olarak kullanılması ile elde edilen kara salyangozu yemi.,,0
TR-2021018198-U5,TR,20211122,0,KEREM KARANFIL,,Kapi kolu rozeti̇nde geli̇şti̇rme,,0
TR-2021018151-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r taşit si̇gortasi ri̇sk hesaplama si̇stemi̇,,0
TR-2021018200-A2,TR,20211122,0,TURK TELEKOMUNIKASYON AS,,Bi̇r kan bağiş si̇stemi̇,,0
TR-2021018159-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Çağri i̇şlemi̇ni̇n zengi̇nleşti̇ri̇lmesi̇ni̇ sağlayan bi̇r si̇stem,,0
TR-2021018165-A2,TR,20211122,0,UENAL MUSTAFA,,Fungi̇si̇t ve gübre i̇şlevi̇ olan çevre dostu formülasyon,,0
TR-2021018203-A1,TR,20211122,0,UNIV ISTANBUL REKTOERLUEGUE,,Acanthamoeba suşlarinin hücresi̇z sivilarini i̇hti̇va eden anti̇bakteri̇yel kompozi̇syon,,0
TR-2021018199-A2,TR,20211122,0,AYHAN CALISKAN,,Hayvan Severleri Buluşturan Bir Sosyal Ağ Sistemi,,0
TR-2021018212-A1,TR,20211122,0,TURAS GAZ ARMATUERLERI SANAYI VE TICARET ANONIM SIRKETI,F23K5/007; F16K5/222; F23N2235/24; F23N2235/16; F16K5/02; F16K5/0207; F23K5/147,Çok kademeli̇ gaz musluklarinda gaz geçi̇şi̇ni̇ sağlayan geli̇şti̇ri̇lmi̇ş koni̇k eleman,,0
TR-2021018229-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Çağri i̇leten ki̇şi̇leri̇n tespi̇t edi̇lmesi̇ni̇ sağlayan bi̇r si̇stem,,0
TR-2021018227-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Güveni̇li̇r yorum si̇stemi̇,,0
TR-2021018223-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Temel şebeke aci̇l durum opti̇mi̇zasyon yöneti̇mi̇ si̇stemi̇,,0
TR-2021018221-A2,TR,20211122,0,MENDERES TEKSTIL SAN VE TIC A S,Y02W30/66; D01G11/00; C08B16/00; D10B2201/02,Ranforse kumaş üreti̇mi̇nde geri̇ dönüşümde yeni̇li̇k,,0
TR-2021018228-A2,TR,20211122,0,NEVZAT CIFTCI,F02G1/02; F02C5/12; Y02T10/12,Çok çevri̇mli̇ motor,,0
TR-2021018162-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r ödeme süreci̇ yöneti̇m si̇stemi̇,,0
TR-2021018218-A1,TR,20211122,0,VSY BIYOTEKNOLOJI VE ILAC SANAYI ANONIM SIRKETI,A61K47/22; A61K38/39; A61K31/737; A61K31/728; A61K31/727; A61L2300/428; A61L27/54; A61L27/24; A61L27/20; A61L2430/16; A61K31/375; A61K9/06; A61K47/36; A61K47/42; A61K9/06; A61K9/0048,Vi̇treus i̇kamesi̇ olarak kullanilan bi̇r hi̇drojel formülasyonu ve üreti̇m yöntemi̇,,0
TR-2021018155-A2,TR,20211122,0,,,Kalkmaya yardimci koltuk si̇stemi̇,,0
TR-2021018211-U5,TR,20211122,0,CANAKKALE ONSEKIZ MART UENIVERSITESI,,Polen toplama ve fi̇ltreleme si̇stemi̇,,0
TR-2021018215-A2,TR,20211122,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Blok zi̇nci̇r tabanli i̇ş ve i̇şçi̇ arama si̇stemi̇,,0
TR-2021018150-A2,TR,20211121,0,BEZMIALEM VAKIF UENIVERSITESI; MUGLA SITKI KOCMAN UENIVERSITESI STRATEJI GELISTIRME DAIRE BASKANLIGI,,İskeletsel sendromlarin erken teşhi̇si̇ i̇çi̇n bi̇r si̇stem ve yöntem,,0
TR-2021018149-A2,TR,20211121,0,TARIK OEZKUL,A61B5/7475; A61B5/702; A61B5/4884; A61B5/4023; G16H40/63; G16H50/20; A61B5/4023; A61B5/70; A61B5/7475; A61B5/4863,Tek ve multi̇ kanal tutulumlu bppv vakalari i̇çi̇n i̇stemli̇ hasta geri̇ besleme si̇nyalleri̇ i̇le çalişan di̇nami̇k adimli bppv tani si̇stemi̇,,0
TR-2021018147-A2,TR,20211121,0,AYSEGUEL YUECEL,,Elektroni̇k komponenet bükme aparati,,0
TR-2021018134-A2,TR,20211120,0,ORHAN DOGAN,,Geleneksel nargi̇lelere akuple edi̇lebi̇len elektroni̇k nargi̇le si̇stemi̇,,0
TR-2021018140-A2,TR,20211120,0,YALCIN TUER,,Demir Kesme Makineleri için Güvenlik Aparatı,,0
TR-2021018131-A2,TR,20211120,0,ASHOUR GHELICHI,,Sağlik maskeleri ve yüz arasindaki açik alani kontrol etmek ve kapatmak için bir ci̇haz,,0
TR-2021018133-U5,TR,20211120,0,HASAN GUENDOGDU,,Kat kalori̇ferli̇ sobalarda kullanilan sivi isitma si̇stemi̇,,0
TR-2021018132-U4,TR,20211120,0,DIZMEN COSKUN,,Ergonomik Ağız Bakım Suyu Şişesi,,0
TR-2021018145-A2,TR,20211120,0,DENIZ SARAPLI; MURAT OEZCAN SARAPLI,,Soğuk Hava Depoları ve Olgunlaştırma Odaları İçin Havalandırma Penceresi,,0
TR-2021018143-A2,TR,20211120,0,FERIDE AKIM,,Akıllı Tencere,,0
TR-2021018135-A2,TR,20211120,0,SAIM ALPER ERDEM,,Çi̇ft hareketli̇ kisa teti̇klenme dönümlü tabanca,,0
TR-2021018094-A2,TR,20211119,0,KARA EMRAH,,Yeni̇ bi̇r basinç ölçüm si̇stemi̇ ve bu si̇stemi̇n çalişma yöntemi̇,,0
TR-2021018092-A2,TR,20211119,0,AHMET ARITUERK,,Akilli anahtar,,0
TR-2023010163-U4,TR,20211119,0,KARA EMRAH,,Yeni̇ bi̇r basinç ölçüm si̇stemi̇,,0
TR-2021018127-U5,TR,20211119,0,MEHMET SELIM AKAN,,Bi̇r elektri̇kli̇ hasir isitici,,0
TR-2021018098-U5,TR,20211119,0,ALPASLAN ALI CAN BILIM VE SANAT MERKEZI; BARAN UENVER; HAVVA BEREN GOERAL; IREM EFEK; TUERKAN BALIM,,Petek temi̇zleme kovasi,,0
TR-2021018075-U5,TR,20211119,0,VEYSI YILDIZ,,Çevreci - Gülen Çöp Kovası,,0
TR-2021018111-A2,TR,20211119,0,AYDIN ALKISEL,,Komposttan gübre elde etme tesi̇s ve yöntemi̇,,0
TR-2021018110-A2,TR,20211119,0,KIPAS MENSUCAT ISLETMELERI A S,,Yeni̇ bi̇r kompozi̇t i̇pli̇k üreti̇m aparati ve kompozi̇t i̇pli̇k üreti̇m yöntemi̇,,0
TR-2021018065-A1,TR,20211119,0,TUSAS TUERK HAVACILIK VE UZAY SANAYII ANONIM SIRKETI,G01L5/223; G01L1/2287; B64C27/56; B64C13/0427; B64C13/0421; B64C13/0421,Bir kuvvet ölçüm sistemi.,,0
TR-2021018121-A2,TR,20211119,0,ICF SOLAR MUEHENDISLIK ANONIM SIRKETI,,Canlı bir kalıp sistemi.,,0
TR-2021018096-A2,TR,20211119,0,CENK HAKAN KOEKSAL; SERKAN YUEKSEL,,Tekrarli kullanima uygun güvenli̇k-emni̇yet şeri̇di̇ i̇çeren bi̇r çanta,,0
TR-2021018113-U5,TR,20211119,0,VESTEL BEYAZ ESYA SAN VE TIC A S,,Bükümlü formlara sahi̇p alümi̇nyum kutu profi̇li̇ i̇çeren kurutucu kondanser,,0
TR-2021018106-A2,TR,20211119,0,TURK TELEKOMUNIKASYON AS,,Bi̇r aci̇l durum si̇stemi̇,,0
TR-2021018125-A2,TR,20211119,0,SPINTEK ILETISIM A S; AHMET KAYA BAG; ZAFER CIFTCI; HALIDE GUENES CIFTCI,,Trakeotomi̇ bağimlisi olan hastalarin üst ve alt havayollarinin isitilmasi ve nemlendi̇ri̇lmesi̇ i̇le koku ve tat di̇sfonksi̇yonlarinin rehabi̇li̇tasyonu i̇çi̇n geli̇şti̇ri̇len bi̇r havayolu bağlanti ci̇hazi,,0
TR-2021018068-A2,TR,20211119,0,NG KUETAHYA SERAMIK PORSELEN TURIZM ANONIM SIRKETI,,Ürün dağitim ve stok yöneti̇mi̇ si̇stemi̇,,0
TR-2021018074-A2,TR,20211119,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Blokzi̇nci̇r tabanli bi̇r geri̇ ödeme si̇stemi̇,,0
TR-2021018103-A2,TR,20211119,0,TURK TELEKOMUNIKASYON AS,,Bi̇r park i̇hlal tespi̇t si̇stemi̇,,0
TR-2021018115-A1,TR,20211119,0,,,Ağir hi̇zmet araçlari i̇çi̇n kampanali fren elektromekani̇k tahri̇k mekani̇zmasi,,0
TR-2021018097-A2,TR,20211119,0,NETAS TELEKOMUENIKASYON ANONIM SIRKETI,,Yüksek çözünürlüklü fotoğraf karesi elde etme sistemi ve yöntemi,,0
TR-2021018120-A2,TR,20211119,0,BERDAN CIVATA SOMUN MAKINE YEDEK PARCA IMALAT SANAYI VE LABORATUAR HIZMETLERI TICARET SANAYI ANONIM,,Sicak somun dövme üreti̇mi̇ i̇çi̇n bi̇r mani̇pülatör si̇stemi̇,,0
TR-2021018063-A2,TR,20211119,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r modem taki̇p si̇stemi̇,,0
TR-2021018116-U4,TR,20211119,0,NOVA PROFESYONEL HIJYEN SISTEMLERI SANAYI VE DIS TICARET LTD SIRKETI,,Geni̇ş alanlar i̇çi̇n bi̇r kokulandirma ci̇hazi,,0
TR-2021018079-A2,TR,20211119,0,TDU SAVUNMA SISTEMLERI TEKNIK TEKSTIL SANAYI VE TICARET ANONIM SIRKETI,,"Askeri̇ eki̇pman, araç ve benzeri̇ yapilanmalarin tespi̇t edi̇lmesi̇ni̇ engelleyen bi̇r ağ si̇stemi̇",,0
TR-2021018087-A2,TR,20211119,0,HACER SOENMEZER OECAL,,Yeni̇ doğan yoğunbakim bebekleri̇n kundaklama veya sarma si̇stemi̇,,0
TR-2021018093-A2,TR,20211119,0,EGE UENIVERSITESI,,Mi̇nyatüri̇ze edi̇lmi̇ş kompakt bi̇r elektroki̇myasal anali̇zör,,0
TR-2021018128-A2,TR,20211119,0,ABS DESIGN LED AYDINLATMA UERUENLERI SANAYI VE TICARET LTD SIRKETI,,Kıskaç içeren bir halat tutucu.,,0
TR-2021018114-A2,TR,20211119,0,TEMEL PETEK ARICILIK INSAAT SANAYI VE TICARET LTD SIRKETI,,Arilar i̇çi̇n geli̇şti̇ri̇lmi̇ş probi̇yoti̇kli̇ sivi ari yemi̇,,0
TR-2021018117-A2,TR,20211119,0,TAN END TAS CELIK YAPI SISTEMLERI IMALAT SAN VE TIC A S,,Modüler mangal,,0
TR-2021018076-U5,TR,20211119,0,GOEKNUR ELEKTRIK ELEKTRONIK ILETISIM MAKINA OTOMASYON TICARET VE SANAYI LIMIDET SIRKETI,,Metal mutfak sektörüne yöneli̇k kumlama maki̇nesi̇,,0
TR-2021018104-A2,TR,20211119,0,ASRA INSAAT ISI VE KLIMA SIS SAN VETIC LTD STI,,Beyaz enerji̇ si̇stemleri̇nde tümleşi̇k çi̇ft etki̇li̇ fan si̇stemi̇,,0
TR-2021018099-A2,TR,20211119,0,OYAK RENAULT OTOMOBIL FABRIKALARI ANONIM SIRKETI,G06V20/588; B60G2800/70; B60G2401/21; B60G2401/142; B60G2400/821; B60G2400/252; B60G2400/204; B60G2400/102; B60G2400/0513; B60G2400/0512; B60G2400/0511; B60G17/0165,Akti̇f ve yari akti̇f süspansi̇yon si̇stemleri̇ni̇n enerji̇ veri̇mli̇li̇ği̇ sağlanarak kontrol edi̇lmesi̇ni̇ sağlayan yöntem,,0
